,dates,weights
50,2009-05-28,"[0.05268443 0.02096773 0.0541354  0.03768638 0.02196763 0.05012975
 0.02879858 0.02852412 0.05187555 0.04665313 0.04830807 0.03971921
 0.02613398 0.04084157 0.02220836 0.04590718 0.05152497 0.05184872
 0.02566297 0.02150834 0.04093713 0.02396146 0.03517282 0.05331105
 0.02504598 0.05448559]"
51,2009-05-29,"[0.05262568 0.02074415 0.05474902 0.03729177 0.0218831  0.05111027
 0.02618239 0.02933567 0.05031401 0.04681791 0.05059841 0.03910484
 0.02665318 0.04103275 0.02393289 0.04610962 0.05039538 0.05177607
 0.02563414 0.02204007 0.04110246 0.02373358 0.03546089 0.0537336
 0.02473608 0.05290208]"
52,2009-06-01,"[0.05145729 0.02069891 0.05450841 0.03668318 0.02268618 0.05147965
 0.02738187 0.02904888 0.05132466 0.04603602 0.05058612 0.04016934
 0.02591943 0.0401093  0.02536425 0.04521375 0.05208244 0.0525986
 0.02507881 0.0212886  0.0407846  0.02419183 0.03352586 0.05324742
 0.02418689 0.05434763]"
53,2009-06-02,"[0.052794   0.0207179  0.05409723 0.03798768 0.02235217 0.04987662
 0.02838414 0.02894951 0.04957883 0.0463981  0.05045219 0.04153929
 0.02628348 0.04100754 0.02222378 0.04528279 0.05052525 0.05388754
 0.02627002 0.02092454 0.04102276 0.02333631 0.03501718 0.05248474
 0.02509526 0.05351115]"
54,2009-06-03,"[0.05333733 0.02112898 0.05325783 0.0387911  0.02227734 0.04876231
 0.02803648 0.02881277 0.05077837 0.04702834 0.04999739 0.04060138
 0.02646776 0.04107608 0.02194643 0.04645432 0.04985578 0.05250087
 0.02516526 0.02197185 0.04037956 0.02384576 0.03604839 0.05222961
 0.02509613 0.05415245]"
55,2009-06-04,"[0.05275773 0.0210923  0.05434129 0.03683305 0.02180159 0.05064558
 0.02893303 0.02871596 0.05018822 0.04709009 0.05012586 0.03813458
 0.02609515 0.04043416 0.02393301 0.04545991 0.05275004 0.05140224
 0.02544523 0.0208724  0.04112132 0.02366906 0.03557466 0.0543222
 0.02478986 0.05347146]"
56,2009-06-05,"[0.05315635 0.020974   0.05503647 0.03768454 0.02253237 0.04869501
 0.02780499 0.02915484 0.05039999 0.04694271 0.04927799 0.03962305
 0.02662617 0.04103918 0.02276995 0.04624107 0.05101136 0.05214076
 0.02540804 0.02109846 0.04143174 0.02333791 0.03505693 0.0537422
 0.02472357 0.0540904 ]"
57,2009-06-08,"[0.05367967 0.02092504 0.05310266 0.03816776 0.02191949 0.0507758
 0.02755507 0.02951568 0.05053002 0.0463871  0.05140292 0.03962923
 0.02684777 0.04115457 0.0228434  0.04585529 0.05151204 0.05322747
 0.02528921 0.0212488  0.04168901 0.02415667 0.03579135 0.04659183
 0.02526603 0.05493604]"
58,2009-06-09,"[0.05265145 0.02047909 0.05463292 0.03728973 0.02198011 0.05097358
 0.02829735 0.02877311 0.05122586 0.04574329 0.04964832 0.03970477
 0.02657355 0.04063503 0.02390332 0.04522196 0.05359009 0.05213833
 0.02482813 0.02133163 0.04211355 0.02507737 0.03426016 0.05065887
 0.02487501 0.05339329]"
59,2009-06-10,"[0.05277182 0.02033038 0.05437511 0.03702723 0.02172527 0.05116425
 0.02788206 0.02875043 0.05070918 0.04585925 0.0498128  0.03929958
 0.02604059 0.04064752 0.02394757 0.04622725 0.05253667 0.05127101
 0.02514014 0.02064129 0.04073856 0.02357252 0.03524956 0.05484267
 0.02490603 0.05453119]"
60,2009-06-11,"[0.05317925 0.02080355 0.05448063 0.03761622 0.02178805 0.05009496
 0.03003662 0.0291069  0.05266568 0.04614867 0.04978634 0.04072689
 0.02638004 0.04127802 0.02012318 0.04617962 0.05065932 0.05098059
 0.02520561 0.02030801 0.04134293 0.02368615 0.03389798 0.05320778
 0.02519113 0.05512596]"
61,2009-06-12,"[0.05295251 0.02031722 0.05339516 0.03802085 0.02151112 0.05032858
 0.02775441 0.02966258 0.05038635 0.04588818 0.04973665 0.04040187
 0.02648021 0.04082329 0.02438647 0.04641348 0.05083233 0.05181101
 0.02560751 0.02155867 0.0409383  0.02366404 0.03380392 0.05355921
 0.02504049 0.05472564]"
62,2009-06-15,"[0.05405521 0.02105539 0.05253465 0.03768048 0.02214    0.05012384
 0.02729197 0.02934755 0.05023627 0.04640393 0.05030777 0.03941024
 0.02604662 0.04069234 0.02268131 0.04654343 0.05130032 0.05281173
 0.025439   0.02093154 0.04127806 0.02461093 0.03581213 0.05208858
 0.0252553  0.05392145]"
63,2009-06-16,"[0.05363486 0.02106692 0.05330177 0.03947794 0.02193055 0.05053963
 0.02791555 0.02931685 0.05019402 0.04684791 0.04916694 0.03948385
 0.02652927 0.04124381 0.0217494  0.04606297 0.05033838 0.05255868
 0.02534723 0.02121937 0.04079301 0.02357179 0.03440973 0.05350947
 0.02505788 0.05473232]"
64,2009-06-17,"[0.05236956 0.02041478 0.05420918 0.03837702 0.02181363 0.04953748
 0.02803999 0.02926396 0.05050505 0.04573486 0.05030933 0.03964974
 0.02650316 0.04079532 0.02287065 0.04535929 0.05177405 0.05401685
 0.02530557 0.02134416 0.04127205 0.02422935 0.03404177 0.05384849
 0.02482417 0.05359046]"
65,2009-06-18,"[0.05304911 0.02084315 0.05401134 0.03785426 0.02168399 0.04957044
 0.02802755 0.02901683 0.0500545  0.04629906 0.04935827 0.03989475
 0.02597088 0.04132753 0.02305982 0.04515574 0.05019214 0.05281929
 0.02605589 0.02088628 0.04156379 0.02367543 0.03514174 0.05406561
 0.02520329 0.05521939]"
66,2009-06-19,"[0.05282785 0.02125909 0.05485196 0.0370515  0.02223593 0.05095448
 0.02763469 0.0290327  0.0499548  0.04690165 0.05014638 0.03915153
 0.02640293 0.04093888 0.02313497 0.04641085 0.05153011 0.05238552
 0.02495493 0.02127344 0.04064546 0.02403124 0.03493821 0.05363508
 0.02448463 0.05323123]"
67,2009-06-22,"[0.05438555 0.02099853 0.05148666 0.03765007 0.02148224 0.05012282
 0.02701564 0.02947901 0.04836563 0.04614824 0.05066355 0.03985761
 0.02616166 0.04147217 0.02216771 0.04511688 0.04952284 0.05361402
 0.02576485 0.02089311 0.04137598 0.02358679 0.03591559 0.05509744
 0.02588241 0.05577299]"
