,dates,weights
220,2021-07-29,"[0.10854383 0.12350839 0.15018709 0.15191817 0.11082275 0.10658268
 0.24843714]"
221,2021-07-30,"[0.10920738 0.12181748 0.14951813 0.15301567 0.11060181 0.10730743
 0.24853212]"
222,2021-08-02,"[0.10922255 0.12349967 0.14950392 0.1515332  0.11053546 0.10661889
 0.24908632]"
223,2021-08-03,"[0.10866009 0.12367674 0.14925356 0.15080273 0.11135141 0.10641225
 0.24984315]"
224,2021-08-04,"[0.10963081 0.12100355 0.14878662 0.15343262 0.11046976 0.10636324
 0.25031337]"
225,2021-08-05,"[0.10828904 0.12572913 0.14877093 0.14949849 0.11170596 0.10672604
 0.24928045]"
226,2021-08-06,"[0.10926946 0.12491198 0.14955646 0.1498101  0.11140636 0.10693513
 0.24811047]"
227,2021-08-09,"[0.10951326 0.12304515 0.149175   0.15003265 0.11149305 0.10706255
 0.24967837]"
228,2021-08-10,"[0.10909723 0.12520738 0.1489646  0.15063326 0.11144674 0.10694385
 0.24770696]"
229,2021-08-11,"[0.10835287 0.12433106 0.14872292 0.15324487 0.11146469 0.10630215
 0.24758148]"
230,2021-08-12,"[0.10932618 0.12237398 0.15015188 0.15072733 0.11060277 0.10635918
 0.25045866]"
231,2021-08-13,"[0.10879626 0.12205735 0.1487293  0.15353437 0.11057535 0.10694368
 0.24936369]"
232,2021-08-16,"[0.10946123 0.12233713 0.1498717  0.14990553 0.1100843  0.10727777
 0.2510623 ]"
233,2021-08-17,"[0.10961979 0.12213455 0.14946024 0.15333255 0.11041482 0.10673621
 0.24830186]"
234,2021-08-18,"[0.1097811  0.12382524 0.14848487 0.15202667 0.11072832 0.10637768
 0.24877615]"
235,2021-08-19,"[0.1093951  0.12229567 0.1497125  0.14828229 0.10976224 0.10742146
 0.25313067]"
236,2021-08-20,"[0.10808957 0.12453278 0.14892626 0.15251152 0.11078381 0.10588383
 0.24927223]"
237,2021-08-23,"[0.10756066 0.12519497 0.14791423 0.15455486 0.1113086  0.10593019
 0.24753651]"
